
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
46.7681 18.7072 16.3688 42.1274 33.1341 35.7973 
CV Recruit
0.520981 
Alternative 1 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2032 46.7681 18.7072 16.3688 16.1251 20.1721 20.6183 26.2682 3.22624 
2033 46.7681 18.7072 16.3688 15.8426 19.541 20.115 26.0494 3.19235 
2034 46.7681 18.7072 16.3688 15.4262 19.2524 19.7702 25.6819 3.13335 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.0217555 0.0217658 0.0217648 0.0217703 4.8996e-06 
2023  0 0.228694 0.284816 0.0199458 0.0200682 0.0200567 0.020125 5.97788e-05 
2024  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2025  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2026  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2027  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2028  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2029  0 0.228694 0.284816 0.228694 0.228694 0.228514 0.228694 0.00140055 
2030  0 0.228694 0.284816 0.215027 0.228694 0.22714 0.228694 0.00584683 
2031  0 0.228694 0.284816 0.203548 0.228694 0.224915 0.228694 0.00933442 
2032  0 0.228694 0.284816 0.195467 0.228694 0.222788 0.228694 0.0116204 
2033  0 0.228694 0.284816 0.191831 0.228694 0.220914 0.228694 0.0132409 
2034  0 0.228694 0.284816 0.186473 0.228694 0.21952 0.228694 0.0146584 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 96.9611 100.912 101.591 107.888 3.79469 
2024 194.113 50.7065 46.69 94.997 101.442 102.288 111.918 5.55849 
2025 194.113 50.7065 46.69 78.3316 86.5719 87.3685 99.4559 6.83891 
2026 194.113 50.7065 46.69 65.3648 75.0448 76.008 89.5836 7.64331 
2027 194.113 50.7065 46.69 56.0871 66.675 67.6727 81.5632 8.01961 
2028 194.113 50.7065 46.69 49.3071 60.9031 61.6798 75.8167 8.19438 
2029 194.113 50.7065 46.69 45.2047 56.5412 57.4408 71.7862 8.22814 
2030 194.113 50.7065 46.69 42.7838 53.6159 54.58 68.8329 8.232 
2031 194.113 50.7065 46.69 40.8224 51.337 52.5897 67.772 8.26545 
2032 194.113 50.7065 46.69 39.5208 50.2593 51.2425 66.4497 8.14801 
2033 194.113 50.7065 46.69 38.3169 49.3443 50.2138 64.5673 8.02051 
2034 194.113 50.7065 46.69 37.9365 48.5217 49.5222 63.5167 7.89317 
Alternative 2 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 1.567 1.567 1.567 1.567 8.17718e-10 
2023  0 6.84428 7.41712 1.567 1.567 1.567 1.567 5.12704e-08 
2024  0 6.84428 7.41712 16.2873 16.5679 16.6194 17.1336 0.285539 
2025  0 6.84428 7.41712 12.9641 13.6716 13.7803 14.8973 0.659544 
2026  0 6.84428 7.41712 10.3611 11.4499 11.6021 13.2662 0.949554 
2027  0 6.84428 7.41712 8.5838 9.87634 10.0196 11.9643 1.08353 
2028  0 6.84428 7.41712 7.26484 8.74498 8.88212 10.9209 1.13242 
2029  0 6.84428 7.41712 6.40288 7.94086 8.06773 10.1081 1.16343 
2030  0 6.84428 7.41712 5.42549 7.38874 7.47381 9.53171 1.22482 
2031  0 6.84428 7.41712 4.94981 6.98451 7.04648 9.20608 1.27519 
2032  0 6.84428 7.41712 4.62123 6.70515 6.75834 8.94001 1.30589 
2033  0 6.84428 7.41712 4.47971 6.5486 6.56447 8.89874 1.33381 
2034  0 6.84428 7.41712 4.22745 6.45264 6.42537 8.67026 1.33599 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
2023 46.7681 18.7072 16.3688 45.988 46.187 46.2237 46.5848 0.202177 
2024 46.7681 18.7072 16.3688 47.6636 48.3794 48.5015 49.7005 0.693401 
2025 46.7681 18.7072 16.3688 39.1704 40.8562 41.109 43.8211 1.55852 
2026 46.7681 18.7072 16.3688 31.8506 34.6104 34.9561 39.3059 2.41585 
2027 46.7681 18.7072 16.3688 26.4207 29.8701 30.2717 35.3605 2.92666 
2028 46.7681 18.7072 16.3688 22.3883 26.4093 26.8322 32.5536 3.15614 
2029 46.7681 18.7072 16.3688 19.6572 23.993 24.3498 29.93 3.26002 
2030 46.7681 18.7072 16.3688 17.6451 22.2667 22.5965 28.4209 3.29871 
2031 46.7681 18.7072 16.3688 16.7531 21.013 21.4014 26.9528 3.27544 
2032 46.7681 18.7072 16.3688 16.1251 20.1721 20.6183 26.2682 3.22624 
2033 46.7681 18.7072 16.3688 15.8426 19.541 20.115 26.0494 3.19235 
2034 46.7681 18.7072 16.3688 15.4262 19.2524 19.7702 25.6819 3.13335 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.0217555 0.0217658 0.0217648 0.0217703 4.8996e-06 
2023  0 0.228694 0.284816 0.0199458 0.0200682 0.0200567 0.020125 5.97788e-05 
2024  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2025  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2026  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2027  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2028  0 0.228694 0.284816 0.228694 0.228694 0.228694 0.228694 3.60822e-16 
2029  0 0.228694 0.284816 0.228694 0.228694 0.228514 0.228694 0.00140055 
2030  0 0.228694 0.284816 0.215027 0.228694 0.22714 0.228694 0.00584683 
2031  0 0.228694 0.284816 0.203548 0.228694 0.224915 0.228694 0.00933442 
2032  0 0.228694 0.284816 0.195467 0.228694 0.222788 0.228694 0.0116204 
2033  0 0.228694 0.284816 0.191831 0.228694 0.220914 0.228694 0.0132409 
2034  0 0.228694 0.284816 0.186473 0.228694 0.21952 0.228694 0.0146584 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 96.9611 100.912 101.591 107.888 3.79469 
2024 194.113 50.7065 46.69 94.997 101.442 102.288 111.918 5.55849 
2025 194.113 50.7065 46.69 78.3316 86.5719 87.3685 99.4559 6.83891 
2026 194.113 50.7065 46.69 65.3648 75.0448 76.008 89.5836 7.64331 
2027 194.113 50.7065 46.69 56.0871 66.675 67.6727 81.5632 8.01961 
2028 194.113 50.7065 46.69 49.3071 60.9031 61.6798 75.8167 8.19438 
2029 194.113 50.7065 46.69 45.2047 56.5412 57.4408 71.7862 8.22814 
2030 194.113 50.7065 46.69 42.7838 53.6159 54.58 68.8329 8.232 
2031 194.113 50.7065 46.69 40.8224 51.337 52.5897 67.772 8.26545 
2032 194.113 50.7065 46.69 39.5208 50.2593 51.2425 66.4497 8.14801 
2033 194.113 50.7065 46.69 38.3169 49.3443 50.2138 64.5673 8.02051 
2034 194.113 50.7065 46.69 37.9365 48.5217 49.5222 63.5167 7.89317 
Alternative 3 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 1.567 1.567 1.567 1.567 8.17718e-10 
2023  0 6.84428 7.41712 1.567 1.567 1.567 1.567 5.12704e-08 
2024  0 6.84428 7.41712 2.13721 2.17206 2.17847 2.24189 0.0355224 
2025  0 6.84428 7.41712 2.04505 2.13969 2.15549 2.30715 0.089945 
2026  0 6.84428 7.41712 1.93222 2.09397 2.11584 2.36596 0.142515 
2027  0 6.84428 7.41712 1.8399 2.04703 2.07283 2.37556 0.178193 
2028  0 6.84428 7.41712 1.7525 2.00453 2.02895 2.38585 0.200116 
2029  0 6.84428 7.41712 1.67917 1.96052 1.98645 2.34825 0.214934 
2030  0 6.84428 7.41712 1.6081 1.92756 1.94796 2.33155 0.224967 
2031  0 6.84428 7.41712 1.57632 1.89343 1.91479 2.31161 0.230792 
2032  0 6.84428 7.41712 1.55155 1.8575 1.88724 2.29809 0.23431 
2033  0 6.84428 7.41712 1.51715 1.83504 1.86423 2.29919 0.238093 
2034  0 6.84428 7.41712 1.4915 1.81738 1.84306 2.2815 0.240066 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
2023 46.7681 18.7072 16.3688 45.988 46.187 46.2237 46.5848 0.202177 
2024 46.7681 18.7072 16.3688 47.6636 48.3794 48.5015 49.7005 0.693401 
2025 46.7681 18.7072 16.3688 46.8897 48.6074 48.8782 51.6292 1.60042 
2026 46.7681 18.7072 16.3688 45.0454 48.0797 48.429 53.1112 2.645 
2027 46.7681 18.7072 16.3688 43.0984 47.1801 47.6368 53.6806 3.50689 
2028 46.7681 18.7072 16.3688 41.128 46.2225 46.7181 54.0261 4.11676 
2029 46.7681 18.7072 16.3688 39.2376 45.2047 45.7799 53.7507 4.5374 
2030 46.7681 18.7072 16.3688 37.7097 44.3932 44.8944 53.1184 4.82381 
2031 46.7681 18.7072 16.3688 36.66 43.6914 44.1036 52.9166 5.0083 
2032 46.7681 18.7072 16.3688 35.9604 42.8773 43.4231 52.3794 5.12487 
2033 46.7681 18.7072 16.3688 35.3186 42.2358 42.8431 52.1475 5.21592 
2034 46.7681 18.7072 16.3688 34.4303 41.7871 42.3288 51.7547 5.27783 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.0217555 0.0217658 0.0217648 0.0217703 4.8996e-06 
2023  0 0.228694 0.284816 0.0199458 0.0200682 0.0200567 0.020125 5.97788e-05 
2024  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2025  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2026  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2027  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2028  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2029  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2030  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2031  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2032  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2033  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 
2034  0 0.228694 0.284816 0.027365 0.027365 0.0273651 0.027365 1.76942e-16 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 96.9611 100.912 101.591 107.888 3.79469 
2024 194.113 50.7065 46.69 94.997 101.442 102.288 111.918 5.55849 
2025 194.113 50.7065 46.69 92.0571 100.515 101.361 113.676 7.04943 
2026 194.113 50.7065 46.69 88.3762 98.7691 99.8498 114.6 8.28104 
2027 194.113 50.7065 46.69 84.8137 97.0443 98.1237 114.553 9.17983 
2028 194.113 50.7065 46.69 82.0337 95.5717 96.3775 113.131 9.85098 
2029 194.113 50.7065 46.69 79.6928 93.777 94.724 112.402 10.2687 
2030 194.113 50.7065 46.69 78.3352 92.393 93.3141 111.713 10.5563 
2031 194.113 50.7065 46.69 76.6334 90.7153 92.0085 111.292 10.8407 
2032 194.113 50.7065 46.69 74.761 89.8983 90.8471 110.592 10.949 
2033 194.113 50.7065 46.69 73.4673 88.8787 89.7117 109.125 10.9957 
2034 194.113 50.7065 46.69 72.0868 88.1508 88.754 108.021 10.9968 
Alternative 4 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 1.567 1.567 1.567 1.567 8.17718e-10 
2023  0 6.84428 7.41712 1.567 1.567 1.567 1.567 5.12704e-08 
2024  0 6.84428 7.41712 3.93533 3.99993 4.01181 4.12945 0.0658267 
2025  0 6.84428 7.41712 3.6846 3.85843 3.88737 4.16525 0.16484 
2026  0 6.84428 7.41712 3.41154 3.70553 3.74521 4.19989 0.258105 
2027  0 6.84428 7.41712 3.19076 3.56407 3.61006 4.1544 0.31889 
2028  0 6.84428 7.41712 2.99405 3.44028 3.48508 4.11906 0.35444 
2029  0 6.84428 7.41712 2.8372 3.32867 3.37267 4.0213 0.377498 
2030  0 6.84428 7.41712 2.6857 3.23855 3.27593 3.95967 0.392388 
2031  0 6.84428 7.41712 2.61241 3.15499 3.19555 3.88886 0.400204 
2032  0 6.84428 7.41712 2.55046 3.08092 3.13065 3.83618 0.404616 
2033  0 6.84428 7.41712 2.4793 3.02457 3.07793 3.81622 0.410094 
2034  0 6.84428 7.41712 2.42831 2.98588 3.03153 3.79129 0.412246 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
2023 46.7681 18.7072 16.3688 45.988 46.187 46.2237 46.5848 0.202177 
2024 46.7681 18.7072 16.3688 47.6636 48.3794 48.5015 49.7005 0.693401 
2025 46.7681 18.7072 16.3688 45.9068 47.6206 47.8894 50.6335 1.59544 
2026 46.7681 18.7072 16.3688 43.2306 46.2341 46.5754 51.2417 2.61649 
2027 46.7681 18.7072 16.3688 40.6286 44.6156 45.071 51.0403 3.42929 
2028 46.7681 18.7072 16.3688 38.1571 43.0759 43.5847 50.6538 3.97882 
2029 46.7681 18.7072 16.3688 35.923 41.6743 42.2049 49.6966 4.34184 
2030 46.7681 18.7072 16.3688 34.2011 40.5514 40.9834 48.9033 4.57812 
2031 46.7681 18.7072 16.3688 32.9602 39.5712 39.9424 48.1045 4.72094 
2032 46.7681 18.7072 16.3688 32.1571 38.5243 39.079 47.5067 4.8053 
2033 46.7681 18.7072 16.3688 31.2479 37.7648 38.3675 47.162 4.87302 
2034 46.7681 18.7072 16.3688 30.4729 37.27 37.7596 46.5824 4.91573 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.0217555 0.0217658 0.0217648 0.0217703 4.8996e-06 
2023  0 0.228694 0.284816 0.0199458 0.0200682 0.0200567 0.020125 5.97788e-05 
2024  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2025  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2026  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2027  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2028  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2029  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2030  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2031  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2032  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2033  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 
2034  0 0.228694 0.284816 0.0509445 0.0509445 0.0509445 0.0509445 8.74301e-16 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 96.9611 100.912 101.591 107.888 3.79469 
2024 194.113 50.7065 46.69 94.997 101.442 102.288 111.918 5.55849 
2025 194.113 50.7065 46.69 90.3013 98.7487 99.5808 111.852 7.02371 
2026 194.113 50.7065 46.69 85.1523 95.469 96.5733 111.007 8.19754 
2027 194.113 50.7065 46.69 80.6419 92.5921 93.6325 109.877 9.01605 
2028 194.113 50.7065 46.69 76.9232 90.0994 90.9245 107.232 9.60016 
2029 194.113 50.7065 46.69 73.9948 87.6803 88.5254 105.671 9.93982 
2030 194.113 50.7065 46.69 72.0214 85.5142 86.5487 104.484 10.1624 
2031 194.113 50.7065 46.69 69.8733 83.398 84.8194 103.479 10.3928 
2032 194.113 50.7065 46.69 67.6835 82.2044 83.3461 101.956 10.4573 
2033 194.113 50.7065 46.69 66.402 81.1168 81.9837 100.898 10.4726 
2034 194.113 50.7065 46.69 64.9178 80.035 80.863 99.0343 10.4514 
Alternative 5 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 1.567 1.567 1.567 1.567 8.17718e-10 
2023  0 6.84428 7.41712 1.567 1.567 1.567 1.567 5.12704e-08 
2024  0 6.84428 7.41712 0 0 0 0 0 
2025  0 6.84428 7.41712 0 0 0 0 0 
2026  0 6.84428 7.41712 0 0 0 0 0 
2027  0 6.84428 7.41712 0 0 0 0 0 
2028  0 6.84428 7.41712 0 0 0 0 0 
2029  0 6.84428 7.41712 0 0 0 0 0 
2030  0 6.84428 7.41712 0 0 0 0 0 
2031  0 6.84428 7.41712 0 0 0 0 0 
2032  0 6.84428 7.41712 0 0 0 0 0 
2033  0 6.84428 7.41712 0 0 0 0 0 
2034  0 6.84428 7.41712 0 0 0 0 0 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
2023 46.7681 18.7072 16.3688 45.988 46.187 46.2237 46.5848 0.202177 
2024 46.7681 18.7072 16.3688 47.6636 48.3794 48.5015 49.7005 0.693401 
2025 46.7681 18.7072 16.3688 48.0591 49.7817 50.0539 52.8176 1.60623 
2026 46.7681 18.7072 16.3688 47.2645 50.3328 50.6861 55.4153 2.67867 
2027 46.7681 18.7072 16.3688 46.1649 50.3409 50.8332 57.0281 3.60056 
2028 46.7681 18.7072 16.3688 44.9202 50.178 50.7067 58.3091 4.28709 
2029 46.7681 18.7072 16.3688 43.5156 49.8443 50.424 58.968 4.78413 
2030 46.7681 18.7072 16.3688 42.4529 49.4581 50.0721 59.0002 5.13995 
2031 46.7681 18.7072 16.3688 41.8119 49.2553 49.7099 59.2646 5.38477 
2032 46.7681 18.7072 16.3688 41.2249 48.8183 49.3707 59.1808 5.55055 
2033 46.7681 18.7072 16.3688 40.9203 48.4958 49.0611 59.1595 5.67956 
2034 46.7681 18.7072 16.3688 40.1965 48.1798 48.7608 59.2247 5.77313 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.228694 0.284816 0.00645234 0.00645234 0.00645234 0.00645234 2.86229e-17 
2022  0 0.228694 0.284816 0.0217555 0.0217658 0.0217648 0.0217703 4.8996e-06 
2023  0 0.228694 0.284816 0.0199458 0.0200682 0.0200567 0.020125 5.97788e-05 
2024  0 0.228694 0.284816 0 0 0 0 0 
2025  0 0.228694 0.284816 0 0 0 0 0 
2026  0 0.228694 0.284816 0 0 0 0 0 
2027  0 0.228694 0.284816 0 0 0 0 0 
2028  0 0.228694 0.284816 0 0 0 0 0 
2029  0 0.228694 0.284816 0 0 0 0 0 
2030  0 0.228694 0.284816 0 0 0 0 0 
2031  0 0.228694 0.284816 0 0 0 0 0 
2032  0 0.228694 0.284816 0 0 0 0 0 
2033  0 0.228694 0.284816 0 0 0 0 0 
2034  0 0.228694 0.284816 0 0 0 0 0 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 194.113 50.7065 46.69 94.0453 94.0453 94.0453 94.0453 9.9476e-14 
2022 194.113 50.7065 46.69 97.1859 99.0078 99.4279 103.116 1.97979 
2023 194.113 50.7065 46.69 96.9611 100.912 101.591 107.888 3.79469 
2024 194.113 50.7065 46.69 94.997 101.442 102.288 111.918 5.55849 
2025 194.113 50.7065 46.69 94.145 102.623 103.477 115.852 7.07964 
2026 194.113 50.7065 46.69 92.1969 102.76 103.838 118.723 8.38124 
2027 194.113 50.7065 46.69 90.1943 102.649 103.716 120.608 9.38106 
2028 194.113 50.7065 46.69 88.5911 102.362 103.314 120.751 10.1664 
2029 194.113 50.7065 46.69 87.0631 102.018 102.769 121.321 10.6917 
2030 194.113 50.7065 46.69 86.4495 101.347 102.261 121.927 11.0735 
2031 194.113 50.7065 46.69 85.498 100.22 101.681 122.166 11.4394 
2032 194.113 50.7065 46.69 83.8371 100.114 101.1 121.668 11.6164 
2033 194.113 50.7065 46.69 82.9037 99.4771 100.427 121.127 11.7154 
2034 194.113 50.7065 46.69 81.9974 99.2963 99.8377 120.42 11.7562 
Alternative 6 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 6.84428 7.41712 0.392 0.392 0.392 0.392 4.996e-16 
2022  0 6.84428 7.41712 18.3089 18.3131 18.3141 18.3226 0.00456874 
2023  0 6.84428 7.41712 15.9224 15.9838 15.9965 16.1166 0.0650549 
2024  0 6.84428 7.41712 13.0371 13.3722 13.4354 14.0496 0.341967 
2025  0 6.84428 7.41712 10.3546 11.1934 11.3217 12.6587 0.777804 
2026  0 6.84428 7.41712 8.3676 9.62687 9.81171 11.7033 1.10245 
2027  0 6.84428 7.41712 6.97349 8.62411 8.76196 11.0031 1.27378 
2028  0 6.84428 7.41712 5.45042 7.91978 7.91045 10.4125 1.49518 
2029  0 6.84428 7.41712 4.73471 7.40353 7.30796 9.90805 1.60027 
2030  0 6.84428 7.41712 4.35335 6.88966 6.94253 9.54381 1.61647 
2031  0 6.84428 7.41712 4.29621 6.61335 6.73832 9.40936 1.59405 
2032  0 6.84428 7.41712 4.32168 6.42551 6.63946 9.31079 1.58106 
2033  0 6.84428 7.41712 4.31515 6.44048 6.59903 9.36694 1.5827 
2034  0 6.84428 7.41712 4.15978 6.42224 6.56001 9.13121 1.56131 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 46.7681 18.7072 16.3688 35.7973 35.7973 35.7973 35.7973 2.84217e-14 
2022 46.7681 18.7072 16.3688 41.8628 41.8981 41.9062 41.9775 0.0382992 
